id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,eval_number,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,a_quitte_l_entreprise_norm,present_in_eval,present_in_sondage
623,37,f,7491,célibataire,consulting,tech lead,4,80,12,6,5,2,3,3,4,4,4,E_623,3,non,17 %,non,0,3,1,1,3,entrepreunariat,y,occasionnel,1,2,0,True,True
624,46,f,10527,marié(e),consulting,manager,5,80,28,2,2,1,3,3,3,4,2,E_624,3,non,11 %,non,0,3,1,18,1,transformation digitale,y,frequent,1,2,0,True,True
625,41,f,16595,marié(e),commercial,senior manager,7,80,22,18,16,2,3,4,1,2,3,E_625,3,non,16 %,non,1,2,1,2,5,infra & cloud,y,occasionnel,11,8,0,True,True
626,37,m,8834,divorcé(e),commercial,cadre commercial,1,80,9,9,5,1,3,3,2,4,3,E_626,3,non,13 %,non,1,6,1,9,4,transformation digitale,y,aucun,7,7,0,True,True
630,52,m,5577,divorcé(e),consulting,assistant de direction,3,80,18,10,9,4,3,2,1,2,3,E_630,3,oui,12 %,non,2,3,1,6,2,entrepreunariat,y,occasionnel,6,9,0,True,True
631,32,m,4707,marié(e),commercial,cadre commercial,8,80,6,4,2,4,4,2,3,4,3,E_631,3,non,12 %,oui,0,2,1,11,4,autre,y,aucun,1,2,1,True,True
632,24,m,2400,marié(e),commercial,représentant commercial,0,80,3,2,2,4,3,1,4,3,3,E_632,3,non,13 %,non,2,3,1,24,3,transformation digitale,y,frequent,2,1,0,True,True
634,38,f,9824,marié(e),consulting,manager,3,80,18,1,0,3,3,2,3,3,3,E_634,3,non,19 %,non,1,4,1,10,3,transformation digitale,y,occasionnel,0,0,0,True,True
635,37,f,6447,marié(e),consulting,tech lead,6,80,8,6,5,2,3,2,2,2,2,E_635,3,non,12 %,non,1,2,1,1,4,infra & cloud,y,occasionnel,4,3,0,True,True
638,49,m,19502,divorcé(e),consulting,directeur technique,1,80,31,31,9,4,2,5,3,3,3,E_638,3,oui,17 %,non,1,5,1,18,4,infra & cloud,y,occasionnel,0,9,0,True,True
639,24,m,2725,marié(e),consulting,assistant de direction,1,80,6,6,5,2,4,1,4,2,3,E_639,3,oui,11 %,non,2,3,1,23,3,transformation digitale,y,occasionnel,1,4,0,True,True
641,26,m,6272,marié(e),commercial,cadre commercial,1,80,6,5,3,1,3,2,2,4,4,E_641,4,non,20 %,non,2,5,1,28,2,marketing,y,occasionnel,1,4,0,True,True
643,24,m,2127,marié(e),consulting,consultant,1,80,1,1,0,4,2,1,2,4,3,E_643,4,non,21 %,non,1,2,1,17,2,autre,y,occasionnel,0,0,0,True,True
644,50,m,18200,marié(e),ressources humaines,senior manager,1,80,32,32,5,1,3,5,2,3,3,E_644,3,non,11 %,non,1,2,1,3,3,transformation digitale,y,frequent,10,7,0,True,True
645,25,m,2096,marié(e),commercial,représentant commercial,1,80,7,7,4,2,3,1,3,3,3,E_645,3,non,11 %,non,0,1,1,13,1,transformation digitale,y,occasionnel,0,6,0,True,True
647,24,f,2886,marié(e),consulting,consultant,1,80,6,6,3,1,3,1,3,4,3,E_647,3,oui,16 %,oui,1,4,1,7,3,infra & cloud,y,frequent,1,2,1,True,True
648,30,m,2033,marié(e),commercial,représentant commercial,1,80,1,1,0,2,2,1,1,3,4,E_648,3,non,18 %,oui,1,2,1,12,4,infra & cloud,y,frequent,0,0,1,True,True
649,34,m,3622,marié(e),consulting,assistant de direction,1,80,6,6,5,2,2,1,4,4,3,E_649,3,oui,13 %,non,1,3,1,1,2,infra & cloud,y,occasionnel,1,3,0,True,True
650,31,m,4233,divorcé(e),commercial,cadre commercial,2,80,9,3,1,2,3,2,1,3,1,E_650,3,non,17 %,oui,0,2,1,13,4,transformation digitale,y,occasionnel,1,2,1,True,True
652,35,m,3681,célibataire,consulting,consultant,4,80,9,3,2,1,2,2,4,4,3,E_652,3,non,14 %,non,0,3,1,25,2,autre,y,occasionnel,0,2,0,True,True
653,31,m,5460,divorcé(e),commercial,cadre commercial,4,80,13,7,7,1,4,2,4,4,4,E_653,4,non,22 %,non,2,4,1,6,4,transformation digitale,y,occasionnel,5,7,0,True,True
655,27,f,2187,divorcé(e),consulting,assistant de direction,0,80,6,5,3,1,2,1,3,3,2,E_655,3,non,12 %,non,2,5,1,6,4,transformation digitale,y,occasionnel,0,3,0,True,True
656,37,m,9602,marié(e),commercial,cadre commercial,4,80,17,3,0,4,3,2,3,3,2,E_656,3,oui,11 %,non,1,3,1,2,3,marketing,y,occasionnel,1,0,0,True,True
657,20,f,2836,célibataire,consulting,assistant de direction,1,80,1,1,0,4,2,1,2,4,4,E_657,3,non,13 %,non,0,0,1,1,3,infra & cloud,y,occasionnel,0,0,0,True,True
659,42,f,4089,marié(e),consulting,manager,1,80,10,10,2,3,3,2,4,2,3,E_659,3,non,13 %,non,2,4,1,2,4,infra & cloud,y,occasionnel,2,2,0,True,True
661,43,m,16627,divorcé(e),consulting,directeur technique,4,80,21,1,0,2,2,4,4,3,2,E_661,3,oui,14 %,non,1,3,1,6,4,autre,y,occasionnel,0,0,0,True,True
662,38,f,2619,célibataire,consulting,assistant de direction,3,80,8,0,0,3,3,1,1,4,2,E_662,3,non,17 %,non,0,3,1,1,1,infra & cloud,y,occasionnel,0,0,0,True,True
663,43,m,5679,divorcé(e),consulting,consultant,3,80,10,8,7,4,3,2,3,2,3,E_663,3,oui,13 %,non,1,3,1,9,5,transformation digitale,y,frequent,4,7,0,True,True
664,48,f,15402,marié(e),consulting,senior manager,7,80,21,3,2,4,2,4,1,1,1,E_664,3,non,11 %,non,1,3,1,1,4,infra & cloud,y,occasionnel,0,2,0,True,True
665,44,f,5985,célibataire,ressources humaines,ressources humaines,4,80,10,2,2,1,2,2,3,2,4,E_665,3,non,11 %,non,0,1,1,1,4,infra & cloud,y,occasionnel,0,2,0,True,True
666,34,f,2579,divorcé(e),commercial,représentant commercial,1,80,8,8,2,3,3,1,3,4,3,E_666,3,oui,18 %,non,2,3,1,14,3,entrepreunariat,y,occasionnel,0,6,0,True,True
667,27,m,3041,divorcé(e),commercial,représentant commercial,0,80,5,4,3,3,3,1,1,2,3,E_667,3,non,11 %,oui,1,3,1,2,1,marketing,y,occasionnel,0,2,1,True,True
669,21,m,3447,célibataire,commercial,représentant commercial,1,80,3,3,2,3,3,1,3,3,3,E_669,3,non,11 %,non,0,2,1,22,1,entrepreunariat,y,occasionnel,1,2,0,True,True
671,44,m,19513,marié(e),consulting,senior manager,4,80,26,2,2,4,3,5,4,1,4,E_671,3,oui,12 %,non,1,2,1,3,4,autre,y,occasionnel,0,1,0,True,True
675,22,m,2773,marié(e),consulting,assistant de direction,0,80,3,2,2,1,3,1,3,4,3,E_675,4,non,20 %,non,0,3,1,6,1,transformation digitale,y,occasionnel,2,2,0,True,True
677,33,m,7104,divorcé(e),commercial,cadre commercial,0,80,6,5,0,3,3,2,3,4,3,E_677,3,non,12 %,non,0,3,1,8,4,marketing,y,occasionnel,1,2,0,True,True
679,32,f,6322,marié(e),consulting,assistant de direction,1,80,6,6,4,1,3,2,4,4,2,E_679,3,oui,12 %,non,1,2,1,9,4,infra & cloud,y,occasionnel,0,5,0,True,True
680,30,f,2083,divorcé(e),consulting,assistant de direction,1,80,1,1,0,3,3,1,3,3,3,E_680,4,non,20 %,non,1,2,1,3,3,transformation digitale,y,frequent,0,0,0,True,True
682,53,f,8381,célibataire,commercial,cadre commercial,7,80,18,14,7,4,3,2,1,4,4,E_682,4,non,20 %,non,0,2,1,1,1,transformation digitale,y,occasionnel,8,10,0,True,True
683,34,m,2691,marié(e),consulting,assistant de direction,1,80,10,10,9,2,3,1,4,4,2,E_683,3,non,12 %,non,1,4,1,1,5,infra & cloud,y,occasionnel,8,8,0,True,True
684,45,f,4286,marié(e),commercial,cadre commercial,2,80,5,1,1,1,3,2,1,4,3,E_684,3,non,14 %,oui,2,4,1,26,4,infra & cloud,y,frequent,0,0,1,True,True
686,26,f,2659,marié(e),consulting,consultant,1,80,3,3,2,3,3,1,4,3,3,E_686,3,oui,13 %,non,1,2,1,6,3,infra & cloud,y,occasionnel,0,2,0,True,True
689,37,m,9434,marié(e),consulting,tech lead,1,80,10,10,7,3,3,3,3,3,3,E_689,3,non,15 %,non,1,2,1,3,3,autre,y,occasionnel,7,8,0,True,True
690,29,f,5561,marié(e),commercial,cadre commercial,1,80,6,6,0,2,3,2,3,1,2,E_690,3,non,14 %,non,1,5,1,3,2,transformation digitale,y,occasionnel,1,2,0,True,True
691,35,m,6646,célibataire,consulting,assistant de direction,1,80,17,17,11,2,1,2,4,2,3,E_691,3,non,13 %,non,0,3,1,6,4,infra & cloud,y,occasionnel,11,8,0,True,True
692,33,m,7725,divorcé(e),consulting,manager,3,80,15,13,11,3,3,2,4,3,1,E_692,4,non,23 %,non,1,2,1,6,3,infra & cloud,y,frequent,4,7,0,True,True
698,54,m,10725,marié(e),ressources humaines,ressources humaines,2,80,16,9,7,3,3,3,2,3,4,E_698,3,non,15 %,non,1,1,1,19,4,transformation digitale,y,occasionnel,7,1,0,True,True
699,36,m,8847,divorcé(e),consulting,tech lead,2,80,13,3,2,2,2,2,2,3,3,E_699,3,oui,11 %,non,1,2,1,9,2,transformation digitale,y,occasionnel,0,2,0,True,True
700,27,m,2045,célibataire,consulting,assistant de direction,0,80,5,4,2,1,2,1,4,4,3,E_700,3,non,13 %,non,0,0,1,3,4,transformation digitale,y,occasionnel,1,1,0,True,True
701,20,m,1009,célibataire,consulting,assistant de direction,1,80,1,1,0,4,3,1,3,4,3,E_701,3,oui,11 %,oui,0,5,1,10,1,transformation digitale,y,occasionnel,1,1,1,True,True
702,33,m,3348,célibataire,consulting,assistant de direction,1,80,10,10,8,1,3,1,1,1,3,E_702,3,oui,11 %,oui,0,3,1,3,3,infra & cloud,y,frequent,9,7,1,True,True
704,35,m,1281,marié(e),consulting,consultant,1,80,1,1,0,3,2,1,3,3,3,E_704,3,non,18 %,non,2,3,1,3,3,infra & cloud,y,aucun,0,0,0,True,True
705,23,m,2819,marié(e),consulting,assistant de direction,2,80,5,3,2,1,4,1,1,1,4,E_705,3,non,16 %,non,1,3,1,4,3,transformation digitale,y,occasionnel,0,2,0,True,True
707,25,m,4851,marié(e),commercial,cadre commercial,0,80,4,3,2,4,4,2,2,3,3,E_707,4,non,22 %,non,1,4,1,8,3,infra & cloud,y,occasionnel,1,2,0,True,True
709,38,f,4028,célibataire,commercial,cadre commercial,0,80,8,7,7,4,2,2,4,1,3,E_709,4,non,20 %,non,0,2,1,7,4,marketing,y,occasionnel,0,5,0,True,True
710,29,m,2720,divorcé(e),consulting,assistant de direction,1,80,10,10,7,2,1,1,4,4,3,E_710,3,non,18 %,non,1,5,1,1,4,infra & cloud,y,frequent,2,8,0,True,True
712,48,m,8120,marié(e),commercial,cadre commercial,3,80,12,2,2,2,4,2,2,4,3,E_712,3,non,12 %,non,0,3,1,2,1,marketing,y,occasionnel,2,2,0,True,True
714,27,f,4647,divorcé(e),commercial,cadre commercial,1,80,6,6,5,4,4,2,4,2,3,E_714,4,oui,20 %,non,2,3,1,3,1,transformation digitale,y,frequent,0,4,0,True,True
715,37,m,4680,célibataire,consulting,assistant de direction,3,80,4,1,0,4,4,1,4,1,3,E_715,3,non,17 %,non,0,2,1,10,2,infra & cloud,y,occasionnel,0,0,0,True,True
716,50,m,3221,marié(e),consulting,consultant,1,80,20,20,8,4,4,1,3,3,3,E_716,3,oui,11 %,non,3,3,1,28,1,transformation digitale,y,occasionnel,3,8,0,True,True
717,34,f,8621,célibataire,consulting,manager,1,80,9,8,7,4,2,3,2,2,4,E_717,3,non,14 %,non,0,3,1,9,3,transformation digitale,y,occasionnel,7,7,0,True,True
720,24,f,4577,célibataire,commercial,cadre commercial,9,80,4,2,2,1,3,2,3,1,3,E_720,3,non,14 %,oui,0,3,1,3,2,infra & cloud,y,occasionnel,2,0,1,True,True
721,39,f,4553,célibataire,consulting,manager,1,80,20,20,7,4,2,2,3,1,3,E_721,3,non,11 %,non,0,4,1,2,4,entrepreunariat,y,occasionnel,11,10,0,True,True
722,32,m,5396,célibataire,commercial,cadre commercial,1,80,10,10,7,4,3,2,4,4,2,E_722,3,non,12 %,non,0,2,1,10,3,marketing,y,occasionnel,0,8,0,True,True
723,50,m,6796,marié(e),commercial,cadre commercial,3,80,18,4,3,2,3,2,3,1,3,E_723,3,oui,14 %,oui,1,4,1,8,2,entrepreunariat,y,frequent,1,3,1,True,True
724,38,f,7625,célibataire,consulting,manager,0,80,10,9,7,2,4,2,4,3,2,E_724,3,non,13 %,non,0,4,1,1,4,infra & cloud,y,occasionnel,1,8,0,True,True
725,27,f,7412,marié(e),consulting,tech lead,1,80,9,9,7,3,3,3,1,4,3,E_725,3,non,11 %,non,0,3,1,1,2,infra & cloud,y,occasionnel,0,7,0,True,True
727,32,f,11159,célibataire,consulting,directeur technique,3,80,10,7,7,3,3,3,4,4,3,E_727,3,non,15 %,non,0,6,1,3,2,infra & cloud,y,occasionnel,7,7,0,True,True
728,47,m,4960,célibataire,commercial,cadre commercial,2,80,20,7,7,4,3,2,1,4,3,E_728,3,non,12 %,non,0,2,1,14,4,marketing,y,occasionnel,1,7,0,True,True
729,40,m,10475,marié(e),commercial,cadre commercial,5,80,20,18,13,4,2,3,1,3,3,E_729,4,oui,21 %,non,1,2,1,5,4,infra & cloud,y,frequent,1,12,0,True,True
730,53,m,14814,marié(e),consulting,directeur technique,3,80,32,5,1,3,4,4,3,3,3,E_730,3,non,19 %,non,0,3,1,7,3,infra & cloud,y,occasionnel,1,3,0,True,True
731,41,m,19141,divorcé(e),ressources humaines,senior manager,3,80,23,21,6,2,2,5,4,2,2,E_731,3,non,15 %,non,3,2,1,10,4,ressources humaines,y,occasionnel,12,6,0,True,True
732,60,m,5405,célibataire,commercial,cadre commercial,8,80,10,2,2,1,3,2,1,4,3,E_732,3,non,14 %,non,0,1,1,16,4,marketing,y,occasionnel,2,2,0,True,True
733,27,m,8793,divorcé(e),consulting,tech lead,1,80,9,9,7,4,3,3,1,3,2,E_733,4,non,21 %,non,2,4,1,10,2,infra & cloud,y,frequent,1,7,0,True,True
734,41,m,19189,marié(e),ressources humaines,senior manager,1,80,22,22,7,4,2,5,3,2,3,E_734,3,non,12 %,non,1,3,1,1,3,ressources humaines,y,occasionnel,2,10,0,True,True
738,50,m,3875,marié(e),commercial,représentant commercial,7,80,4,2,2,4,3,1,2,4,3,E_738,3,non,15 %,non,1,2,1,8,4,marketing,y,occasionnel,2,2,0,True,True
741,28,f,2216,célibataire,consulting,assistant de direction,7,80,10,7,7,1,1,1,2,4,3,E_741,3,oui,13 %,oui,0,4,1,1,2,infra & cloud,y,occasionnel,3,7,1,True,True
742,36,f,11713,marié(e),consulting,directeur technique,9,80,10,8,7,1,4,3,1,1,3,E_742,3,non,14 %,non,1,2,1,8,3,infra & cloud,y,aucun,0,5,0,True,True
743,38,f,7861,célibataire,consulting,tech lead,4,80,10,1,0,3,3,3,3,4,4,E_743,3,oui,14 %,non,0,4,1,1,3,infra & cloud,y,occasionnel,0,0,0,True,True
744,44,m,3708,célibataire,consulting,consultant,2,80,9,5,2,1,1,1,3,3,3,E_744,3,non,14 %,non,0,5,1,24,3,transformation digitale,y,aucun,1,4,0,True,True
746,47,f,13770,divorcé(e),commercial,cadre commercial,9,80,28,22,2,4,3,4,3,4,2,E_746,3,oui,12 %,non,2,2,1,3,3,transformation digitale,y,frequent,11,13,0,True,True
747,30,m,5304,divorcé(e),commercial,cadre commercial,7,80,10,8,7,3,3,2,4,4,2,E_747,4,non,23 %,non,1,2,1,27,5,marketing,y,occasionnel,7,7,0,True,True
749,29,m,2642,célibataire,commercial,représentant commercial,1,80,1,1,0,3,3,1,3,3,3,E_749,3,non,11 %,non,0,6,1,10,3,infra & cloud,y,occasionnel,0,0,0,True,True
752,42,m,2759,divorcé(e),consulting,assistant de direction,6,80,7,2,2,3,4,1,3,4,3,E_752,3,oui,12 %,oui,0,2,1,19,3,transformation digitale,y,frequent,2,2,1,True,True
754,43,m,6804,marié(e),commercial,cadre commercial,3,80,7,2,2,4,2,2,4,3,3,E_754,3,non,18 %,non,1,5,1,15,3,infra & cloud,y,frequent,2,2,0,True,True
757,34,f,6142,célibataire,consulting,manager,3,80,10,5,1,2,3,2,3,4,3,E_757,3,non,11 %,non,0,2,1,8,2,transformation digitale,y,occasionnel,4,3,0,True,True
758,23,m,2500,marié(e),consulting,consultant,1,80,5,4,3,2,3,1,1,4,4,E_758,3,non,14 %,non,1,2,1,9,1,transformation digitale,y,occasionnel,0,2,0,True,True
760,39,f,6389,marié(e),ressources humaines,ressources humaines,9,80,12,8,3,3,4,2,2,3,1,E_760,3,non,15 %,non,1,3,1,3,3,ressources humaines,y,occasionnel,3,6,0,True,True
762,56,m,11103,marié(e),consulting,manager,7,80,30,10,7,3,3,4,4,3,2,E_762,3,non,11 %,non,0,1,1,9,3,transformation digitale,y,occasionnel,1,1,0,True,True
763,40,f,2342,célibataire,consulting,assistant de direction,0,80,5,4,2,4,2,1,4,4,2,E_763,4,oui,20 %,non,0,2,1,2,1,transformation digitale,y,occasionnel,2,3,0,True,True
764,27,f,6811,célibataire,consulting,manager,8,80,9,7,6,4,2,2,1,1,1,E_764,3,non,19 %,non,0,2,1,7,3,transformation digitale,y,occasionnel,0,7,0,True,True
766,29,m,2297,divorcé(e),commercial,représentant commercial,1,80,2,2,2,4,3,1,2,4,3,E_766,3,non,14 %,non,2,2,1,10,3,marketing,y,occasionnel,2,2,0,True,True
769,53,m,2450,célibataire,consulting,consultant,2,80,19,2,2,4,3,2,4,4,3,E_769,3,non,17 %,non,0,4,1,6,3,infra & cloud,y,occasionnel,2,2,0,True,True
771,35,f,5093,divorcé(e),consulting,manager,2,80,16,1,0,4,3,2,1,1,4,E_771,3,non,11 %,non,1,2,1,2,4,infra & cloud,y,aucun,0,0,0,True,True
772,32,m,5309,marié(e),consulting,consultant,1,80,10,10,8,1,3,2,4,4,3,E_772,3,non,15 %,non,2,2,1,24,4,infra & cloud,y,frequent,4,7,0,True,True
773,38,m,3057,marié(e),consulting,assistant de direction,6,80,6,1,0,4,3,1,3,2,1,E_773,3,oui,13 %,non,1,0,1,2,5,transformation digitale,y,occasionnel,0,1,0,True,True
775,34,f,5121,divorcé(e),consulting,tech lead,3,80,7,0,0,2,3,2,1,3,3,E_775,3,non,14 %,non,1,3,1,8,5,infra & cloud,y,occasionnel,0,0,0,True,True
776,52,m,16856,marié(e),commercial,senior manager,1,80,34,34,6,3,2,4,1,1,4,E_776,3,non,11 %,non,0,3,1,3,4,marketing,y,occasionnel,1,16,0,True,True
780,33,m,2686,célibataire,consulting,assistant de direction,1,80,10,10,9,4,3,1,4,3,2,E_780,3,oui,13 %,oui,0,2,1,1,4,autre,y,occasionnel,7,8,1,True,True
781,25,f,6180,célibataire,commercial,cadre commercial,1,80,6,6,5,3,3,2,4,2,2,E_781,4,non,23 %,non,0,5,1,26,1,transformation digitale,y,occasionnel,1,4,0,True,True
783,45,m,6632,célibataire,commercial,représentant commercial,0,80,9,8,7,2,1,2,3,1,3,E_783,3,non,13 %,non,0,3,1,2,2,entrepreunariat,y,occasionnel,3,1,0,True,True
784,23,m,3505,célibataire,consulting,assistant de direction,1,80,2,2,2,1,4,1,3,4,3,E_784,3,non,18 %,non,0,3,1,10,1,transformation digitale,y,occasionnel,0,2,0,True,True
785,47,f,6397,célibataire,commercial,cadre commercial,4,80,8,5,4,2,4,2,3,4,3,E_785,3,oui,12 %,oui,0,2,1,27,2,infra & cloud,y,frequent,1,3,1,True,True
786,34,m,6274,célibataire,commercial,cadre commercial,1,80,6,6,5,4,3,2,4,3,3,E_786,4,non,22 %,non,0,5,1,2,3,autre,y,occasionnel,1,4,0,True,True
787,55,m,19859,marié(e),consulting,senior manager,5,80,24,5,2,4,3,5,1,4,3,E_787,3,oui,13 %,oui,1,2,1,2,3,transformation digitale,y,occasionnel,1,4,1,True,True
789,36,m,7587,célibataire,commercial,cadre commercial,1,80,10,10,7,1,2,3,1,2,3,E_789,3,non,15 %,non,0,1,1,8,4,infra & cloud,y,aucun,0,9,0,True,True
791,52,m,4258,marié(e),consulting,assistant de direction,0,80,5,4,3,4,3,1,4,1,3,E_791,3,non,18 %,non,1,3,1,19,4,transformation digitale,y,aucun,1,2,0,True,True
792,26,f,4364,divorcé(e),consulting,consultant,3,80,5,2,2,1,1,1,4,1,3,E_792,3,non,14 %,non,1,2,1,1,2,infra & cloud,y,frequent,2,0,0,True,True
793,29,f,4335,marié(e),consulting,manager,4,80,11,8,7,2,3,2,3,1,2,E_793,3,non,12 %,non,1,3,1,27,3,transformation digitale,y,occasionnel,1,1,0,True,True
796,26,m,5326,célibataire,commercial,cadre commercial,6,80,6,4,3,4,2,2,1,3,2,E_796,3,non,17 %,oui,0,2,1,8,3,entrepreunariat,y,occasionnel,1,2,1,True,True
797,34,f,3280,célibataire,consulting,assistant de direction,2,80,10,4,2,2,4,1,4,3,3,E_797,3,non,16 %,non,0,2,1,1,4,infra & cloud,y,occasionnel,1,3,0,True,True
799,54,f,5485,divorcé(e),consulting,tech lead,9,80,9,5,3,4,3,2,1,2,3,E_799,3,oui,11 %,non,2,4,1,19,4,transformation digitale,y,occasionnel,1,4,0,True,True
800,27,m,4342,marié(e),commercial,cadre commercial,0,80,5,4,2,3,3,2,4,2,3,E_800,3,non,19 %,non,1,3,1,8,1,marketing,y,frequent,1,1,0,True,True
802,37,f,2782,divorcé(e),consulting,assistant de direction,0,80,6,5,3,4,3,1,1,2,2,E_802,3,oui,13 %,non,2,3,1,10,1,infra & cloud,y,occasionnel,4,3,0,True,True
803,38,f,5980,célibataire,consulting,tech lead,6,80,17,15,7,1,4,2,1,4,3,E_803,3,oui,12 %,non,0,2,1,2,4,infra & cloud,y,frequent,4,12,0,True,True
804,34,f,4381,célibataire,consulting,assistant de direction,1,80,6,6,5,3,2,1,1,3,3,E_804,3,non,11 %,non,0,3,1,2,4,transformation digitale,y,occasionnel,1,3,0,True,True
805,35,f,2572,marié(e),commercial,représentant commercial,1,80,3,3,2,1,3,1,4,2,2,E_805,3,non,16 %,non,1,1,1,8,4,infra & cloud,y,occasionnel,0,2,0,True,True
806,30,m,3833,marié(e),consulting,consultant,3,80,7,2,2,4,1,1,3,3,3,E_806,4,non,21 %,non,2,2,1,1,3,infra & cloud,y,occasionnel,0,2,0,True,True
807,40,f,4244,marié(e),consulting,manager,1,80,8,8,7,3,4,2,2,4,3,E_807,4,non,24 %,non,1,2,1,2,2,transformation digitale,y,frequent,3,7,0,True,True
808,34,f,6500,marié(e),commercial,cadre commercial,5,80,6,3,2,3,3,2,1,2,3,E_808,3,non,17 %,non,1,1,1,8,2,infra & cloud,y,occasionnel,1,2,0,True,True
809,42,m,18430,divorcé(e),consulting,senior manager,1,80,24,24,7,2,3,5,4,2,2,E_809,3,non,13 %,non,1,4,1,8,3,infra & cloud,y,frequent,14,9,0,True,True
811,23,m,1601,marié(e),consulting,consultant,1,80,1,0,0,3,4,1,1,3,3,E_811,4,oui,21 %,oui,2,2,1,6,3,infra & cloud,y,occasionnel,0,0,1,True,True
812,24,m,2694,divorcé(e),consulting,consultant,1,80,1,1,0,3,2,1,2,3,3,E_812,3,non,11 %,non,3,4,1,9,3,infra & cloud,y,aucun,0,0,0,True,True
813,52,f,3149,marié(e),consulting,consultant,8,80,9,5,2,4,3,2,3,2,3,E_813,4,non,20 %,non,1,3,1,11,4,infra & cloud,y,occasionnel,1,4,0,True,True
815,50,m,17639,marié(e),consulting,directeur technique,5,80,30,4,3,3,3,4,3,4,3,E_815,3,non,16 %,non,0,3,1,2,3,transformation digitale,y,occasionnel,0,3,0,True,True
816,29,f,2319,marié(e),consulting,consultant,1,80,1,1,0,2,2,1,1,4,3,E_816,3,oui,11 %,oui,1,1,1,1,2,infra & cloud,y,occasionnel,0,0,1,True,True
817,33,m,11691,marié(e),consulting,directeur technique,0,80,14,13,9,3,3,3,3,4,4,E_817,3,non,11 %,non,0,3,1,7,3,transformation digitale,y,occasionnel,3,7,0,True,True
819,33,f,5324,célibataire,commercial,cadre commercial,5,80,6,3,2,1,3,2,1,3,3,E_819,3,non,15 %,oui,0,3,1,16,3,marketing,y,occasionnel,0,2,1,True,True
820,47,f,16752,marié(e),consulting,senior manager,1,80,26,26,14,3,3,4,4,3,2,E_820,3,oui,11 %,non,1,3,1,2,2,autre,y,occasionnel,3,0,0,True,True
823,36,f,5228,marié(e),consulting,tech lead,0,80,10,9,7,3,3,2,2,1,3,E_823,3,non,15 %,non,1,2,1,1,3,autre,y,occasionnel,0,5,0,True,True
824,29,m,2700,marié(e),consulting,assistant de direction,1,80,10,10,7,3,4,1,3,3,3,E_824,4,non,24 %,non,1,3,1,23,2,infra & cloud,y,occasionnel,0,7,0,True,True
825,58,m,19246,célibataire,consulting,directeur technique,7,80,40,31,15,4,3,5,2,4,3,E_825,3,oui,12 %,oui,0,2,1,2,4,infra & cloud,y,occasionnel,13,8,1,True,True
826,35,f,2506,célibataire,consulting,assistant de direction,3,80,7,2,2,4,4,1,3,3,3,E_826,3,non,13 %,non,0,0,1,1,4,infra & cloud,y,occasionnel,2,2,0,True,True
827,42,f,6062,marié(e),consulting,tech lead,9,80,8,4,3,4,2,2,4,4,3,E_827,3,oui,13 %,non,1,4,1,1,2,infra & cloud,y,occasionnel,0,2,0,True,True
828,28,m,4382,célibataire,consulting,assistant de direction,6,80,5,2,2,3,3,1,3,4,2,E_828,3,non,17 %,oui,0,3,1,2,4,transformation digitale,y,occasionnel,2,1,1,True,True
829,36,m,2143,marié(e),ressources humaines,ressources humaines,4,80,8,5,2,3,3,1,2,2,3,E_829,3,non,13 %,non,1,2,1,13,3,ressources humaines,y,occasionnel,0,4,0,True,True
830,32,f,6162,marié(e),consulting,tech lead,1,80,14,14,13,3,2,2,3,3,3,E_830,3,non,12 %,non,1,3,1,4,3,infra & cloud,y,occasionnel,6,8,0,True,True
832,40,m,5094,célibataire,consulting,consultant,6,80,10,1,0,1,2,2,3,4,3,E_832,3,non,14 %,non,0,6,1,16,4,transformation digitale,y,frequent,0,0,0,True,True
833,30,f,6877,célibataire,consulting,tech lead,5,80,12,0,0,3,2,2,4,2,2,E_833,4,oui,24 %,non,0,4,1,2,3,transformation digitale,y,occasionnel,0,0,0,True,True
834,45,f,2274,célibataire,consulting,assistant de direction,1,80,1,1,0,2,2,1,3,4,3,E_834,3,non,14 %,non,0,3,1,2,3,infra & cloud,y,occasionnel,0,0,0,True,True
836,42,m,4434,marié(e),consulting,tech lead,1,80,10,9,8,2,3,2,2,4,2,E_836,3,non,13 %,non,1,3,1,29,3,infra & cloud,y,occasionnel,7,8,0,True,True
837,38,m,6288,divorcé(e),consulting,manager,2,80,13,4,3,1,2,2,1,3,2,E_837,3,non,15 %,non,1,3,1,12,3,infra & cloud,y,frequent,1,2,0,True,True
838,34,f,2553,célibataire,consulting,assistant de direction,1,80,6,5,2,3,2,1,4,3,3,E_838,3,non,16 %,non,0,3,1,16,4,infra & cloud,y,frequent,1,3,0,True,True
